START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/27/18,01:10 PM,01:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/27/18,05/27/18,04:10 PM,04:10 PM,FALSE,TRUE,05/27/18,12:10 PM,12:10 PM,FREE,BUSY
05/28/18,04:10 PM,04:10 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/28/18,05/28/18,07:10 PM,07:10 PM,FALSE,TRUE,05/28/18,03:10 PM,03:10 PM,FREE,BUSY
05/29/18,10:10 PM,10:10 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/30/18,05/30/18,01:10 AM,01:10 AM,FALSE,TRUE,05/29/18,09:10 PM,09:10 PM,FREE,BUSY
05/30/18,10:10 PM,10:10 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/31/18,05/31/18,01:10 AM,01:10 AM,FALSE,TRUE,05/30/18,09:10 PM,09:10 PM,FREE,BUSY
05/31/18,09:10 PM,09:10 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/01/18,06/01/18,12:10 AM,12:10 AM,FALSE,TRUE,05/31/18,08:10 PM,08:10 PM,FREE,BUSY
06/01/18,09:40 PM,09:40 PM,Marlins at D-backs,Chase Field - Phoenix,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/02/18,06/02/18,12:40 AM,12:40 AM,FALSE,TRUE,06/01/18,08:40 PM,08:40 PM,FREE,BUSY
06/02/18,10:10 PM,10:10 PM,Marlins at D-backs,Chase Field - Phoenix,"Local TV: FS-F- MLBN (out-of-market only) ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/03/18,06/03/18,01:10 AM,01:10 AM,FALSE,TRUE,06/02/18,09:10 PM,09:10 PM,FREE,BUSY
06/03/18,04:10 PM,04:10 PM,Marlins at D-backs,Chase Field - Phoenix,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/03/18,06/03/18,07:10 PM,07:10 PM,FALSE,TRUE,06/03/18,03:10 PM,03:10 PM,FREE,BUSY
06/05/18,08:15 PM,08:15 PM,Marlins at Cardinals,Busch Stadium - St. Louis,"Local TV: FS1 ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/05/18,06/05/18,11:15 PM,11:15 PM,FALSE,TRUE,06/05/18,07:15 PM,07:15 PM,FREE,BUSY
06/06/18,08:15 PM,08:15 PM,Marlins at Cardinals,Busch Stadium - St. Louis,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/06/18,06/06/18,11:15 PM,11:15 PM,FALSE,TRUE,06/06/18,07:15 PM,07:15 PM,FREE,BUSY
06/07/18,01:15 PM,01:15 PM,Marlins at Cardinals,Busch Stadium - St. Louis,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/07/18,06/07/18,04:15 PM,04:15 PM,FALSE,TRUE,06/07/18,12:15 PM,12:15 PM,FREE,BUSY
